dateiname	aktenzeichen	inAS	fundstelle	band	ersteSeite	letzteSeite	jahr	monat	tag	entscheidungsart	spruchkoerper	gruende	abwmeinungen	bvr	bvl	bvq	bvc	bve	bvf	bvo	bva	bvb	bvd	bvg	bvh	bvj	bvk	bvm	bvn	bvp	bvt	pbvs	pbvu	pbvv	vz	namenRichter	anzahlRichter	manuellErgaenzt
qk20170117_1bvq000417	1 BvQ 4/17	0	NA	NA	NA	NA	2017	1	17	Beschluss	I-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Kirchhof, Schluckebier, Ott	3	0
qk20170126_1bvq000417	1 BvQ 4/17	0	NA	NA	NA	NA	2017	1	26	Beschluss	I-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Kirchhof, Schluckebier, Ott	3	0
qk20170302_2bvq000717	2 BvQ 7/17	0	NA	NA	NA	NA	2017	3	2	Beschluss	II-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Voßkuhle, Kessal-Wulf, Maidowski	3	0
qk20170321_2bvq000217	2 BvQ 2/17	0	NA	NA	NA	NA	2017	3	21	Beschluss	II-3	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Hermanns, Müller, Langenfeld	3	0
qk20170326_1bvq001517	1 BvQ 15/17	0	NA	NA	NA	NA	2017	3	26	Beschluss	I-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Eichberger, Baer, Britz	3	0
qk20170410_1bvq001317	1 BvQ 13/17	0	NA	NA	NA	NA	2017	4	10	Beschluss	I-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Kirchhof, Schluckebier, Ott	3	0
qk20170505_2bvq002217	2 BvQ 22/17	0	NA	NA	NA	NA	2017	5	5	Beschluss	II-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Hermanns, Kessal-Wulf, Langenfeld	3	0
qk20170508_1bvq001917	1 BvQ 19/17	0	NA	NA	NA	NA	2017	5	8	Beschluss	I-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Eichberger, Baer, Britz	3	0
qk20170508_2bvq002317	2 BvQ 23/17	0	NA	NA	NA	NA	2017	5	8	Beschluss	II-3	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Hermanns, Müller, Langenfeld	3	0
qk20170524_2bvq002617	2 BvQ 26/17	0	NA	NA	NA	NA	2017	5	24	Beschluss	II-3	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Hermanns, Müller, Langenfeld	3	0
qk20170524_2bvq002717	2 BvQ 27/17	0	NA	NA	NA	NA	2017	5	24	Beschluss	II-3	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Hermanns, Müller, Langenfeld	3	0
qk20170603_1bvq002917	1 BvQ 29/17	0	NA	NA	NA	NA	2017	6	3	Beschluss	I-3	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Kirchhof, Masing, Ott	3	0
qk20170606_1bvq001617	1 BvQ 16/17;1 BvQ 17/17;1 BvR 764/17;1 BvR 770/17;1 BvQ 16/17;1 BvQ 17/17;1 BvR 764/17;1 BvR 770/17	0	NA	NA	NA	NA	2017	6	6	Beschluss	I-3	1	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Kirchhof, Masing, Paulus	3	0
qk20170612_2bvq002817	2 BvQ 28/17	0	NA	NA	NA	NA	2017	6	12	Beschluss	II-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Huber, Kessal-Wulf, König	3	0
qk20170621_2bvq003117	2 BvQ 31/17	0	NA	NA	NA	NA	2017	6	21	Beschluss	II-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Huber, Kessal-Wulf, König	3	0
qk20170627_2bvq003217	2 BvQ 32/17	0	NA	NA	NA	NA	2017	6	27	Beschluss	II-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Voßkuhle, Kessal-Wulf, Maidowski	3	0
qk20170628_1bvq002817	1 BvQ 28/17	0	NA	NA	NA	NA	2017	6	28	Beschluss	I-3	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Kirchhof, Masing, Paulus	3	0
qk20170708_2bvq004017	2 BvQ  40/17	0	NA	NA	NA	NA	2017	7	8	Beschluss	II-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Huber, Kessal-Wulf, König	3	0
qk20170709_2bvq004117	2 BvQ  41/17	0	NA	NA	NA	NA	2017	7	9	Beschluss	II-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Huber, Kessal-Wulf, König	3	0
qk20170721_2bvq004317	2 BvQ 43/17	0	NA	NA	NA	NA	2017	7	21	Beschluss	II-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Huber, Kessal-Wulf, König	3	0
qk20170825_1bvq004517	1 BvQ 45/17	0	NA	NA	NA	NA	2017	8	25	Beschluss	I-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Kirchhof, Schluckebier, Ott	3	0
qk20170830_2bvq005017	2 BvQ 50/17	0	NA	NA	NA	NA	2017	8	30	Beschluss	II-3	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Müller, Kessal-Wulf, Maidowski	3	0
qk20170905_1bvq004617	1 BvQ 46/17	0	NA	NA	NA	NA	2017	9	5	Beschluss	I-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Eichberger, Baer, Britz	3	0
qk20170914_2bvq005617	2 BvQ  56/17	0	NA	NA	NA	NA	2017	9	14	Beschluss	II-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Kessal-Wulf, König, Maidowski	3	0
qk20170921_2bvq004017	2 BvQ  40/17	0	NA	NA	NA	NA	2017	9	21	Beschluss	II-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Huber, Kessal-Wulf, König	3	0
qk20171012_2bvq006617	2 BvQ 66/17	0	NA	NA	NA	NA	2017	10	12	Beschluss	II-3	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Hermanns, Müller, Langenfeld	3	inAS, jahr, monat, tag, entscheidungsart, spruchkoerper
qk20171027_1bvq005717	1 BvQ 57/17	0	NA	NA	NA	NA	2017	10	27	Beschluss	I-3	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Kirchhof, Masing, Paulus	3	0
qk20171206_2bvq008017	2 BvQ 80/17	0	NA	NA	NA	NA	2017	12	6	Beschluss	II-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Voßkuhle, Kessal-Wulf, Maidowski	3	0
qk20171214_2bvq007617	2 BvQ  76/17;2 BvR 2638/17;1 BvQ 46/17;2 BvQ 76/17;2 BvR 2638/17	0	NA	NA	NA	NA	2017	12	14	Beschluss	II-2	1	0	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Huber, Kessal-Wulf, König	3	0
qk20171220_2bvq008617	2 BvQ 86/17	0	NA	NA	NA	NA	2017	12	20	Beschluss	II-2	0	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Huber, Kessal-Wulf, König	3	0
qk20180119_2bvq000418	2 BvQ 4/18	0	NA	NA	NA	NA	2018	1	19	Beschluss	II-3	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Hermanns, Müller, Langenfeld	3	0
qk20180125_2bvq004917	2 BvQ 49/17	0	NA	NA	NA	NA	2018	1	25	Beschluss	II-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Voßkuhle, Kessal-Wulf, Maidowski	3	0
qk20180129_1bvq007017	1 BvQ 70/17	0	NA	NA	NA	NA	2018	1	29	Beschluss	I-3	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Kirchhof, Masing, Paulus	3	0
qk20180226_1bvq000618	1 BvQ 6/18	0	NA	NA	NA	NA	2018	2	26	Beschluss	I-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Kirchhof, Ott, Christ	3	0
qk20180315_2bvq002418	2 BvQ 24/18	0	NA	NA	NA	NA	2018	3	15	Beschluss	II-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Kessal-Wulf, König, Maidowski	3	0
qk20180324_1bvq001818	1 BvQ 18/18	0	NA	NA	NA	NA	2018	3	24	Beschluss	I-3	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Masing, Paulus, Eichberger	3	0
qk20180326_1bvq001718	1 BvQ 17/18	0	NA	NA	NA	NA	2018	3	26	Beschluss	I-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Eichberger, Baer, Britz	3	0
qk20180425_2bvq002818	2 BvQ 28/18	0	NA	NA	NA	NA	2018	4	25	Beschluss	II-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Voßkuhle, Kessal-Wulf, Maidowski	3	0
qk20180427_2bvq003518	2 BvQ 35/18	0	NA	NA	NA	NA	2018	4	27	Beschluss	II-2	0	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Kessal-Wulf, König, Langenfeld	3	0
qk20180710_1bvq004518	1 BvQ 45/18	0	NA	NA	NA	NA	2018	7	10	Beschluss	I-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Eichberger, Baer, Britz	3	0
qk20180727_1bvq007317	1 BvQ 73/17	0	NA	NA	NA	NA	2018	7	27	Beschluss	I-3	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Kirchhof, Masing, Paulus	3	0
qk20180820_1bvq006218	1 BvQ 62/18	0	NA	NA	NA	NA	2018	8	20	Beschluss	I-3	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Kirchhof, Masing, Paulus	3	0
qk20180821_1bvq005518	1 BvQ 55/18	0	NA	NA	NA	NA	2018	8	21	Beschluss	I-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Kirchhof, Ott, Christ	3	0
qk20180918_1bvq007018	1 BvQ 70/18	0	NA	NA	NA	NA	2018	9	18	Beschluss	I-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Kirchhof, Ott, Christ	3	0
qk20181106_1bvq008018	1 BvQ 80/18	0	NA	NA	NA	NA	2018	11	6	Beschluss	I-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Baer, Britz, Radtke	3	0
qk20181122_1bvq008118	1 BvQ 81/18	0	NA	NA	NA	NA	2018	11	22	Beschluss	I-3	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Kirchhof, Masing, Paulus	3	0
qk20181207_2bvq010518	2 BvQ 105/18;2 BvQ 106/18;2 BvQ 108/18;2 BvQ 109/18;2 BvQ 110/18;2 BvQ 111/18;2 BvQ 112/18;2 BvQ 113/18;2 BvQ 114/18;2 BvQ 115/18;2 BvQ 117/18;2 BvQ 118/18;2 BvQ 119/18;2 BvQ 105/18;2 BvQ 106/18;2 BvQ 108/18;2 BvQ 109/18;2 BvQ 110/18;2 BvQ 111/18;2 BvQ 112/18;2 BvQ 113/18;2 BvQ 114/18;2 BvQ 115/18;2 BvQ 117/18;2 BvQ 118/18;2 BvQ 119/18	0	NA	NA	NA	NA	2018	12	7	Beschluss	II-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Huber, Kessal-Wulf, König	3	0
qk20190130_1bvq000119	1 BvQ 1/19	0	NA	NA	NA	NA	2019	1	30	Beschluss	I-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Harbarth, Britz, Radtke	3	0
qk20190206_1bvq000419	1 BvQ 4/19	0	NA	NA	NA	NA	2019	2	6	Beschluss	I-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Masing, Paulus, Christ	3	0
qk20190221_2bvq000719	2 BvQ 7/19	0	NA	NA	NA	NA	2019	2	21	Beschluss	II-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Huber, Kessal-Wulf, König	3	0
qk20190222_2bvq000919	2 BvQ 9/19	0	NA	NA	NA	NA	2019	2	22	Beschluss	II-1	0	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Voßkuhle, König, Maidowski	3	0
qk20190305_2bvq001119	2 BvQ 11/19	0	NA	NA	NA	NA	2019	3	5	Beschluss	II-3	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Hermanns, Müller, Langenfeld	3	0
qk20190318_1bvq009018	1 BvQ 90/18	0	NA	NA	NA	NA	2019	3	18	Beschluss	I-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Harbarth, Britz, Radtke	3	0
qk20190403_2bvq002819	2 BvQ 28/19	0	NA	NA	NA	NA	2019	4	3	Beschluss	II-3	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Hermanns, Müller, Langenfeld	3	0
qk20190425_2bvq004518	2 BvQ  45/18	0	NA	NA	NA	NA	2019	4	25	Beschluss	II-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Voßkuhle, Kessal-Wulf, Maidowski	3	0
qk20190427_1bvq003619	1 BvQ 36/19	0	NA	NA	NA	NA	2019	4	27	Beschluss	I-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Masing, Paulus, Christ	3	0
qk20190515_1bvq004319	1 BvQ 43/19	0	NA	NA	NA	NA	2019	5	15	Beschluss	I-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Masing, Paulus, Christ	3	0
qk20190522_1bvq004219	1 BvQ 42/19	0	NA	NA	NA	NA	2019	5	22	Beschluss	I-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Masing, Paulus, Christ	3	0
qk20190522_2bvq000919	2 BvQ 9/19	0	NA	NA	NA	NA	2019	5	22	Beschluss	II-1	0	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Voßkuhle, Kessal-Wulf, Maidowski	3	0
qk20190524_1bvq004519	1 BvQ 45/19	0	NA	NA	NA	NA	2019	5	24	Beschluss	I-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Masing, Paulus, Christ	3	0
qk20190524_1bvq004619	1 BvQ 46/19	0	NA	NA	NA	NA	2019	5	24	Beschluss	I-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Masing, Paulus, Christ	3	0
qk20190624_1bvq005119	1 BvQ 51/19	0	NA	NA	NA	NA	2019	6	24	Beschluss	I-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Masing, Paulus, Christ	3	0
qk20190705_2bvq004019	2 BvQ 40/19	0	NA	NA	NA	NA	2019	7	5	Beschluss	II-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Huber, Kessal-Wulf, König	3	0
qk20190717_2bvq006019	2 BvQ 60/19	0	NA	NA	NA	NA	2019	7	17	Beschluss	II-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Huber, Kessal-Wulf, König	3	0
qk20190801_1bvq006419	1 BvQ 64/19	0	NA	NA	NA	NA	2019	8	1	Beschluss	I-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Harbarth, Christ, Radtke	3	0
qk20190808_1bvq006319	1 BvQ 63/19	0	NA	NA	NA	NA	2019	8	8	Beschluss	I-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Harbarth, Britz, Radtke	3	0
qk20190813_1bvq006619	1 BvQ 66/19	0	NA	NA	NA	NA	2019	8	13	Beschluss	I-1	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Harbarth, Britz, Radtke	3	0
qk20190815_1bvq005119	1 BvQ 51/19	0	NA	NA	NA	NA	2019	8	15	Beschluss	I-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Masing, Paulus, Christ	3	0
qk20190817_1bvq006719	1 BvQ 67/19	0	NA	NA	NA	NA	2019	8	17	Beschluss	I-2	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Masing, Britz, Radtke	3	0
qk20190822_2bvq007019	2 BvQ 70/19	0	NA	NA	NA	NA	2019	8	22	Beschluss	II-3	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Voßkuhle, Hermanns, Müller	3	0
